ProductId,Year,Month,Units,Avg,Max,Min,Count,UnitPrice,Lag1,Lag3,Lag12,RollingMean3,RollingMean6,Next
290,2011,1,470,24.736841,149,1,19,1.5022807,323,0,0,396.5,396.5,352
290,2011,2,352,22,72,3,16,1.3508333,470,0,0,381.66666,381.66666,598
290,2011,3,598,26,177,1,23,1.3582246,352,323,0,473.33334,435.75,260
290,2011,4,260,18.571428,54,1,14,1.3364285,598,470,0,403.33334,400.6,529
290,2011,5,529,27.842106,169,2,19,1.279342,260,352,0,462.33334,422,458
290,2011,6,458,28.625,144,2,16,1.3704687,529,598,0,415.66666,444.5,517
290,2011,7,517,25.85,168,1,20,1.4434583,458,260,0,501.33334,452.33334,1087
290,2011,8,1087,51.761906,405,1,21,1.3116032,517,529,0,687.3333,574.8333,864
290,2011,9,864,37.565216,170,1,23,1.4076159,1087,458,0,822.6667,619.1667,691
290,2011,10,691,30.043478,121,2,23,1.4539602,864,517,0,880.6667,691,1004
290,2011,11,1004,38.615383,144,1,26,1.4174331,691,1087,0,853,770.1667,209
292,2011,1,319,22.785715,98,1,14,0.76785713,363,0,0,341,341,216
292,2011,2,216,19.636364,48,1,11,0.8454546,319,0,0,299.33334,299.33334,924
292,2011,3,924,51.333332,384,2,18,0.71944445,216,363,0,486.33334,455.5,483
292,2011,4,483,30.1875,144,2,16,0.7375,924,319,0,541,461,536
292,2011,5,536,25.52381,146,1,21,0.7595238,483,216,0,647.6667,473.5,810
292,2011,6,810,38.57143,181,1,21,0.78333336,536,924,0,609.6667,548,362
292,2011,7,362,24.133333,55,1,15,0.77,810,483,0,569.3333,555.1667,1093
292,2011,8,1093,84.07692,480,1,13,0.75769234,362,536,0,755,701.3333,353
292,2011,9,353,18.578947,72,1,19,0.72894734,1093,810,0,602.6667,606.1667,902
292,2011,10,902,41,150,1,22,0.73977274,353,362,0,782.6667,676,610
292,2011,11,610,67.77778,412,1,9,0.6462963,902,1093,0,621.6667,688.3333,12
295,2011,1,72,8,22,1,9,1.6644444,44,0,0,58,58,48
295,2011,2,48,4,18,1,12,1.9390278,72,0,0,54.666668,54.666668,137
295,2011,3,137,10.538462,32,2,13,1.343077,48,44,0,85.666664,75.25,172
295,2011,4,172,15.636364,32,1,11,1.3783333,137,72,0,119,94.6,118
295,2011,5,118,13.111111,28,2,9,1.5861111,172,48,0,142.33333,98.5,93
295,2011,6,93,13.285714,32,1,7,1.5092857,118,137,0,127.666664,106.666664,123
295,2011,7,123,7.2352943,33,1,17,1.7126471,93,172,0,111.333336,115.166664,120
295,2011,8,120,9.230769,20,1,13,1.5757692,123,118,0,112,127.166664,135
295,2011,9,135,8.4375,18,1,16,1.7226562,120,93,0,126,126.833336,354
295,2011,10,354,29.5,128,2,12,1.4190278,135,123,0,203,157.16667,310
295,2011,11,310,14.090909,34,1,22,1.602,354,120,0,266.33334,189.16667,73
296,2011,1,57,5.181818,19,1,11,1.8801515,156,0,0,106.5,106.5,208
296,2011,2,208,13.866667,129,1,15,1.6738889,57,0,0,140.33333,140.33333,244
296,2011,3,244,17.428572,96,1,14,1.5957143,208,156,0,169.66667,166.25,167
296,2011,4,167,13.916667,33,1,12,1.4852778,244,57,0,206.33333,166.4,312
296,2011,5,312,20.8,80,1,15,1.5861111,167,208,0,241,190.66667,589
296,2011,6,589,32.72222,272,1,18,1.5846759,312,244,0,356,262.83334,182
296,2011,7,182,10.111111,50,1,18,1.8886111,589,167,0,361,283.66666,378
296,2011,8,378,22.235294,144,1,17,1.4342157,182,312,0,383,312,555
296,2011,9,555,27.75,128,1,20,1.3620833,378,589,0,371.66666,363.83334,365
296,2011,10,365,22.8125,128,1,16,1.4460938,555,182,0,432.66666,396.83334,486
296,2011,11,486,23.142857,58,1,21,1.6197222,365,378,0,468.66666,425.83334,40
298,2011,1,48,8,13,2,6,1.0525,107,0,0,77.5,77.5,42
298,2011,2,42,7,13,1,6,0.915,48,0,0,65.666664,65.666664,90
298,2011,3,90,11.25,36,1,8,0.89875,42,107,0,60,71.75,145
298,2011,4,145,18.125,24,1,8,0.9475,90,48,0,92.333336,86.4,258
298,2011,5,258,14.333333,48,2,18,0.99444443,145,42,0,164.33333,115,51
298,2011,6,51,5.1,16,1,10,1.162,258,90,0,151.33333,105.666664,206
298,2011,7,206,14.714286,60,2,14,0.9707143,51,145,0,171.66667,132,169
298,2011,8,169,12.071428,26,2,14,0.9614286,206,258,0,142,153.16667,282
298,2011,9,282,18.8,44,2,15,0.928,169,51,0,219,185.16667,133
298,2011,10,133,16.625,36,4,8,0.923125,282,206,0,194.66667,183.16667,394
298,2011,11,394,18.761906,72,1,21,0.85,133,169,0,269.66666,205.83333,51
299,2011,1,39,7.8,14,3,5,0.85,143,0,0,91,91,41
299,2011,2,41,8.2,24,1,5,0.85,39,0,0,74.333336,74.333336,114
299,2011,3,114,11.4,24,2,10,0.85,41,143,0,64.666664,84.25,138
299,2011,4,138,17.25,36,6,8,0.85,114,39,0,97.666664,95,81
299,2011,5,81,9,24,1,9,0.85,138,41,0,111,92.666664,50
299,2011,6,50,8.333333,12,1,6,0.85,81,114,0,89.666664,77.166664,92
299,2011,7,92,7.6666665,26,1,12,0.8825,50,138,0,74.333336,86,167
299,2011,8,167,15.181818,50,1,11,1.0492424,92,81,0,103,107,249
299,2011,9,249,16.6,44,1,15,0.91066664,167,50,0,169.33333,129.5,265
299,2011,10,265,14.722222,84,1,18,1.0377778,249,92,0,227,150.66667,674
299,2011,11,674,28.083334,115,1,24,1.0034722,265,167,0,396,249.5,103
300,2011,1,64,10.666667,24,2,6,0.85,148,0,0,106,106,177
300,2011,2,177,22.125,132,1,8,0.85,64,0,0,129.66667,129.66667,184
300,2011,3,184,16.727272,48,2,11,0.85,177,148,0,141.66667,143.25,142
300,2011,4,142,17.75,48,6,8,0.85,184,64,0,167.66667,143,156
300,2011,5,156,13,36,1,12,0.85,142,177,0,160.66667,145.16667,116
300,2011,6,116,12.888889,24,1,9,0.85,156,184,0,138,139.83333,263
300,2011,7,263,20.23077,108,1,13,0.91,116,142,0,178.33333,173,236
300,2011,8,236,13.111111,50,1,18,0.9547222,263,156,0,205,182.83333,371
300,2011,9,371,19.526316,122,1,19,0.915,236,116,0,290,214,239
300,2011,10,239,14.058824,60,1,17,1.0488235,371,263,0,282,230.16667,590
300,2011,11,590,25.652174,79,1,23,1.0314348,239,236,0,400,302.5,60
302,2011,1,304,25.333334,204,1,12,1.3933333,27,0,0,165.5,165.5,38
302,2011,2,38,12.666667,25,1,3,1.3844445,304,0,0,123,123,120
302,2011,3,120,24,101,1,5,1.352,38,27,0,154,122.25,28
302,2011,4,28,5.6,12,2,5,1.492,120,304,0,62,103.4,2
302,2011,5,2,2,2,2,1,1.25,28,38,0,50,86.5,21
302,2011,6,21,3.5,16,1,6,1.6533333,2,120,0,17,85.5,228
302,2011,7,228,25.333334,100,1,9,1.6322222,21,28,0,83.666664,72.833336,121
302,2011,8,121,15.125,100,1,8,1.52875,228,2,0,123.333336,86.666664,50
302,2011,9,50,10,21,2,5,1.734,121,21,0,133,75,134
302,2011,10,134,10.307693,100,1,13,1.5611539,50,228,0,101.666664,92.666664,79
302,2011,11,79,4.647059,16,1,17,1.7007843,134,121,0,87.666664,105.5,31
303,2011,1,8,2.6666667,6,1,3,2.0733333,37,0,0,22.5,22.5,12
303,2011,2,12,2,6,1,6,1.855,8,0,0,19,19,6
303,2011,3,6,1.5,3,1,4,1.855,12,37,0,8.666667,15.75,2
303,2011,4,2,1,1,1,2,1.855,6,8,0,6.6666665,13,9
303,2011,5,9,3,6,1,3,2.0566666,2,12,0,5.6666665,12.333333,27
303,2011,6,27,5.4,15,1,5,1.324,9,6,0,12.666667,10.666667,120
303,2011,7,120,10,30,1,12,0.9905556,27,2,0,52,29.333334,12
303,2011,8,12,4,8,1,3,2.2583334,120,9,0,53,29.333334,12
303,2011,9,12,2.4,6,1,5,1.734,12,27,0,48,30.333334,226
303,2011,10,226,25.11111,101,1,9,1.6216667,12,120,0,83.333336,67.666664,169
303,2011,11,169,9.941176,58,1,17,1.617745,226,12,0,135.66667,94.333336,17
304,2011,1,40,6.6666665,12,4,6,0.85,58,0,0,49,49,22
304,2011,2,22,4.4,11,1,5,1.162,40,0,0,40,40,51
304,2011,3,51,6.375,12,2,8,0.99625,22,58,0,37.666668,42.75,50
304,2011,4,50,8.333333,24,1,6,0.98,51,40,0,41,44.2,188
304,2011,5,188,23.5,96,1,8,0.83625,50,22,0,96.333336,68.166664,674
304,2011,6,674,42.125,145,6,16,0.4175,188,51,0,304,170.83333,415
304,2011,7,415,18.863636,100,1,22,0.54733336,674,50,0,425.66666,233.33333,589
304,2011,8,589,45.307693,336,3,13,0.41384616,415,188,0,559.3333,327.83334,557
304,2011,9,557,30.944445,212,1,18,0.42444444,589,674,0,520.3333,412.16666,441
304,2011,10,441,23.210526,77,1,19,0.45526317,557,415,0,529,477.33334,1160
304,2011,11,1160,46.4,192,1,25,0.46192,441,589,0,719.3333,639.3333,206
305,2011,1,62,5.6363635,16,1,11,0.58772725,33,0,0,47.5,47.5,44
305,2011,2,44,11,25,4,4,0.47125,62,0,0,46.333332,46.333332,116
305,2011,3,116,11.6,29,1,10,0.45075,44,33,0,74,63.75,20
305,2011,4,20,5,10,1,4,0.42,116,62,0,60,55,65
305,2011,5,65,16.25,24,2,4,0.5225,20,44,0,67,56.666668,595
305,2011,6,595,37.1875,110,8,16,0.20197916,65,116,0,226.66667,150.33333,313
305,2011,7,313,19.5625,80,1,16,0.31027085,595,20,0,324.33334,192.16667,381
305,2011,8,381,27.214285,192,1,14,0.19,313,65,0,429.66666,248.33333,402
305,2011,9,402,25.125,72,1,16,0.32333332,381,595,0,365.33334,296,528
305,2011,10,528,31.058823,216,1,17,0.35941178,402,313,0,437,380.66666,449
305,2011,11,449,23.631578,56,1,19,0.20684211,528,381,0,459.66666,444.66666,186
309,2011,1,5,2.5,4,1,2,4.21,11,0,0,8,8,7
309,2011,2,7,1.75,4,1,4,4.3575,5,0,0,7.6666665,7.6666665,7
309,2011,3,7,1.75,3,1,4,4.8125,7,11,0,6.3333335,7.5,1
309,2011,4,1,1,1,1,1,4.13,7,5,0,5,6.2,4
309,2011,5,4,1.3333334,2,1,3,4.7366667,1,7,0,4,5.8333335,6
309,2011,6,6,2,4,1,3,4.4333334,4,7,0,3.6666667,5,4
309,2011,7,4,1.3333334,2,1,3,4.7366667,6,1,0,4.6666665,4.8333335,5
309,2011,8,5,2.5,3,2,2,5.04,4,4,0,5,4.5,6
309,2011,9,6,3,5,1,2,5.04,5,6,0,5,4.3333335,2
309,2011,10,2,1,1,1,2,4.13,6,4,0,4.3333335,4.5,15
309,2011,11,15,1.6666666,4,1,9,4.8377776,2,5,0,7.6666665,6.3333335,1
314,2011,1,85,5.6666665,16,1,15,2.4766667,158,0,0,121.5,121.5,71
314,2011,2,71,7.888889,14,1,9,2.38,85,0,0,104.666664,104.666664,55
314,2011,3,55,6.111111,33,1,9,2.46,71,158,0,70.333336,92.25,44
314,2011,4,44,7.3333335,20,1,6,2.325,55,85,0,56.666668,82.6,90
314,2011,5,90,11.25,24,2,8,2.37,44,71,0,63,83.833336,84
314,2011,6,84,12,64,1,7,2.2985713,90,55,0,72.666664,71.5,36
314,2011,7,36,4,8,1,9,2.36,84,44,0,70,63.333332,93
314,2011,8,93,10.333333,30,1,9,2.26,36,90,0,71,67,68
314,2011,9,68,7.5555553,20,1,9,2.24,93,84,0,65.666664,69.166664,89
314,2011,10,89,5.5625,17,1,16,2.2377083,68,36,0,83.333336,76.666664,158
314,2011,11,158,9.294118,34,1,17,2.22,89,93,0,105,88,140
326,2011,1,138,7.263158,23,1,19,0.95,202,0,0,170,170,66
326,2011,2,66,3.142857,8,1,21,0.95,138,0,0,135.33333,135.33333,133
326,2011,3,133,5.1153846,23,1,26,0.95,66,202,0,112.333336,134.75,97
326,2011,4,97,4.85,18,1,20,0.95,133,138,0,98.666664,127.2,119
326,2011,5,119,6.263158,27,1,19,0.95,97,66,0,116.333336,125.833336,128
326,2011,6,128,5.818182,26,1,22,0.95,119,133,0,114.666664,113.5,121
326,2011,7,121,5.5,11,1,22,0.95,128,97,0,122.666664,110.666664,86
326,2011,8,86,3.7391305,13,1,23,0.95,121,119,0,111.666664,114,168
326,2011,9,168,6.4615383,26,1,26,0.95,86,128,0,125,119.833336,231
326,2011,10,231,9.24,22,1,25,0.95,168,121,0,161.66667,142.16667,368
326,2011,11,368,14.153846,39,5,26,0.95,231,86,0,255.66667,183.66667,82
327,2011,1,113,5.3809524,15,1,21,4.4492064,129,0,0,121,121,289
327,2011,2,289,19.266666,200,1,15,4.4331555,113,0,0,177,177,235
327,2011,3,235,11.75,107,1,20,4.741833,289,129,0,212.33333,191.5,299
327,2011,4,299,18.6875,106,1,16,3.9119792,235,113,0,274.33334,213,299
327,2011,5,299,17.588236,101,1,17,3.8717647,299,289,0,277.66666,227.33333,58
327,2011,6,58,4.4615383,14,1,13,4.039231,299,235,0,218.66667,215.5,356
327,2011,7,356,27.384615,206,1,13,4.527564,58,299,0,237.66667,256,107
327,2011,8,107,6.6875,23,1,16,4.72,356,299,0,173.66667,225.66667,117
327,2011,9,117,6.882353,20,1,17,4.4144115,107,58,0,193.33333,206,153
327,2011,10,153,10.928572,100,1,14,3.7640476,117,356,0,125.666664,181.66667,326
327,2011,11,326,17.157894,200,1,19,4.4516315,153,107,0,198.66667,186.16667,122
329,2011,1,36,5.142857,12,1,7,2.55,18,0,0,27,27,24
329,2011,2,24,3.4285715,6,1,7,2.55,36,0,0,26,26,148
329,2011,3,148,18.5,100,1,8,3.70875,24,18,0,69.333336,56.5,33
329,2011,4,33,6.6,12,1,5,3.414,148,36,0,68.333336,51.8,85
329,2011,5,85,14.166667,48,6,6,2.55,33,24,0,88.666664,57.333332,18
329,2011,6,18,6,6,6,3,2.55,85,148,0,45.333332,57.333332,2
329,2011,7,2,2,2,2,1,2.55,18,33,0,35,51.666668,43
329,2011,8,43,7.1666665,12,1,6,3.09,2,85,0,21,54.833332,22
329,2011,9,22,4.4,12,1,5,3.198,43,18,0,22.333334,33.833332,54
329,2011,10,54,6,12,1,9,2.91,22,2,0,39.666668,37.333332,39
329,2011,11,39,3.9,12,1,10,3.522,54,43,0,38.333332,29.666666,1
332,2011,1,48,3.6923077,16,1,13,7.5764613,49,0,0,48.5,48.5,58
332,2011,2,58,5.2727275,11,1,11,6.541818,48,0,0,51.666668,51.666668,36
332,2011,3,36,4,9,1,9,7.3966665,58,49,0,47.333332,47.75,30
332,2011,4,30,3.3333333,6,1,9,7.035,36,48,0,41.333332,44.2,16
332,2011,5,16,2.2857144,3,1,7,6.88,30,58,0,27.333334,39.5,29
332,2011,6,29,3.2222223,9,1,9,5.95,16,36,0,25,36.166668,12
332,2011,7,12,2,3,1,6,7.035,29,30,0,19,30.166666,14
332,2011,8,14,1.75,3,1,8,6.76375,12,16,0,18.333334,22.833334,12
332,2011,9,12,3,6,1,4,7.5775,14,29,0,12.666667,18.833334,6
332,2011,10,6,3,4,2,2,5.95,12,12,0,10.666667,14.833333,21
332,2011,11,21,2.3333333,5,1,9,6.673333,6,14,0,13,15.666667,4
336,2011,1,26,3.7142856,7,1,7,8.311429,35,0,0,30.5,30.5,11
336,2011,2,11,2.75,5,1,4,8.95,26,0,0,24,24,11
336,2011,3,11,1.8333334,4,1,6,11.676666,11,35,0,16,20.75,3
336,2011,4,3,1.5,2,1,2,8.95,11,26,0,8.333333,17.2,8
336,2011,5,8,4,7,1,2,12.79,3,11,0,7.3333335,15.666667,7
336,2011,6,7,1.75,3,1,4,9.91,8,11,0,6,11,7
336,2011,7,7,1.1666666,2,1,6,11.51,7,3,0,7.3333335,7.8333335,9
336,2011,8,9,1.2857143,2,1,7,10.047143,7,8,0,7.6666665,7.5,1
336,2011,9,1,1,1,1,1,16.63,9,7,0,5.6666665,5.8333335,18
336,2011,10,18,1.8,5,1,10,11.766,1,7,0,9.333333,8.333333,42
336,2011,11,42,2.3333333,8,1,18,9.518888,18,9,0,20.333334,14,2
337,2011,1,11,2.75,5,1,4,8.95,24,0,0,17.5,17.5,9
337,2011,2,9,2.25,5,1,4,8.95,11,0,0,14.666667,14.666667,22
337,2011,3,22,2.4444444,6,1,9,9.061111,9,24,0,14,16.5,10
337,2011,4,10,2,3,1,5,8.95,22,11,0,13.666667,15.2,53
337,2011,5,53,7.571429,40,1,7,8.807143,10,9,0,28.333334,21.5,8
337,2011,6,8,1.6,3,1,5,8.95,53,22,0,23.666666,18.833334,8
337,2011,7,8,2.6666667,6,1,3,8.95,8,10,0,23,18.333334,1
337,2011,8,1,1,1,1,1,8.95,8,53,0,5.6666665,17,1
337,2011,9,1,1,1,1,1,16.63,1,8,0,3.3333333,13.5,1
337,2011,10,1,1,1,1,1,16.63,1,8,0,1,12,28
337,2011,11,28,2.5454545,6,1,11,11.742727,1,1,0,10,7.8333335,8
338,2011,1,156,12,24,1,13,0.9423077,27,0,0,91.5,91.5,367
338,2011,2,367,61.166668,144,2,6,0.87166667,156,0,0,183.33333,183.33333,47
338,2011,3,47,6.714286,12,1,7,1.0728571,367,27,0,190,149.25,29
338,2011,4,29,7.25,12,2,4,1.045,47,156,0,147.66667,125.2,31
338,2011,5,31,6.2,12,2,5,1.006,29,367,0,35.666668,109.5,43
338,2011,6,43,4.3,14,1,10,1.08,31,47,0,34.333332,112.166664,103
338,2011,7,103,9.363636,24,1,11,0.8369697,43,29,0,59,103.333336,112
338,2011,8,112,16,48,1,7,0.85,103,31,0,86,60.833332,138
338,2011,9,138,12.545455,48,1,11,0.88545454,112,43,0,117.666664,76,62
338,2011,10,62,6.888889,16,1,9,0.98,138,103,0,104,81.5,37
338,2011,11,37,5.285714,14,1,7,0.9614286,62,112,0,79,82.5,5
339,2011,1,55,6.111111,12,1,9,0.8933333,25,0,0,40,40,86
339,2011,2,86,10.75,24,2,8,0.85,55,0,0,55.333332,55.333332,51
339,2011,3,51,7.285714,18,1,7,1.0728571,86,25,0,64,54.25,21
339,2011,4,21,7,12,3,3,0.85,51,55,0,52.666668,47.6,21
339,2011,5,21,4.2,12,1,5,1.162,21,86,0,31,43.166668,74
339,2011,6,74,6.7272725,12,2,11,0.84818184,21,51,0,38.666668,51.333332,71
339,2011,7,71,7.1,15,1,10,0.839,74,21,0,55.333332,54,45
339,2011,8,45,11.25,24,1,4,1.045,71,21,0,63.333332,47.166668,60
339,2011,9,60,6.6666665,12,1,9,0.93666667,45,74,0,58.666668,48.666668,52
339,2011,10,52,10.4,15,5,5,0.85,60,71,0,52.333332,53.833332,43
339,2011,11,43,7.1666665,14,1,6,0.98,52,45,0,51.666668,57.5,7
340,2011,1,32,4.571429,12,1,7,0.9242857,12,0,0,22,22,36
340,2011,2,36,7.2,16,2,5,1.006,32,0,0,26.666666,26.666666,44
340,2011,3,44,8.8,24,1,5,0.85,36,12,0,37.333332,31,12
340,2011,4,12,4,6,2,3,1.24,44,32,0,30.666666,27.2,19
340,2011,5,19,6.3333335,12,3,3,0.85,12,36,0,25,25.833334,42
340,2011,6,42,5.25,12,1,8,0.9425,19,44,0,24.333334,30.833334,53
340,2011,7,53,6.625,14,1,8,0.88625,42,12,0,38,34.333332,40
340,2011,8,40,10,12,4,4,0.85,53,19,0,45,35,29
340,2011,9,29,4.8333335,12,1,6,0.85,40,42,0,40.666668,32.5,33
340,2011,10,33,6.6,24,1,5,1.006,29,53,0,34,36,34
340,2011,11,34,6.8,12,1,5,0.85,33,40,0,32,38.5,19
341,2011,1,34,4.25,12,1,8,1.045,41,0,0,37.5,37.5,39
341,2011,2,39,5.571429,12,2,7,1.1285714,34,0,0,38,38,20
341,2011,3,20,2,5,1,10,1.201,39,41,0,31,33.5,15
341,2011,4,15,3.75,5,1,4,1.37,20,34,0,24.666666,29.8,57
341,2011,5,57,11.4,26,3,5,1.084,15,39,0,30.666666,34.333332,65
341,2011,6,65,8.125,24,1,8,0.89625,57,20,0,45.666668,38.333332,50
341,2011,7,50,5.5555553,16,1,9,0.8922222,65,15,0,57.333332,41,29
341,2011,8,29,7.25,12,2,4,1.24,50,57,0,48,39.333332,74
341,2011,9,74,10.571428,48,1,7,0.9614286,29,65,0,51,48.333332,3
341,2011,10,3,3,3,3,1,0.85,74,50,0,35.333332,46.333332,47
341,2011,11,47,9.4,19,1,5,0.85,3,29,0,41.333332,44.666668,14
342,2011,1,36,5.142857,12,1,7,0.85,66,0,0,51,51,70
342,2011,2,70,10,24,2,7,0.85,36,0,0,57.333332,57.333332,37
342,2011,3,37,12.333333,24,1,3,0.85,70,66,0,47.666668,52.25,23
342,2011,4,23,5.75,16,1,4,0.85,37,36,0,43.333332,46.4,15
342,2011,5,15,5,12,1,3,1.11,23,70,0,25,41.166668,43
342,2011,6,43,5.375,12,1,8,0.845,15,37,0,27,37.333332,75
342,2011,7,75,6.818182,24,1,11,0.8381818,43,23,0,44.333332,43.833332,36
342,2011,8,36,18,24,12,2,0.85,75,15,0,51.333332,38.166668,64
342,2011,9,64,10.666667,12,4,6,0.85,36,43,0,58.333332,42.666668,19
342,2011,10,19,6.3333335,14,2,3,0.85,64,75,0,39.666668,42,43
342,2011,11,43,7.1666665,12,1,6,0.85,19,36,0,42,46.666668,12
343,2011,1,57,4.75,12,1,12,0.9608333,39,0,0,48,48,63
343,2011,2,63,12.6,24,2,5,0.85,57,0,0,53,53,43
343,2011,3,43,6.142857,24,1,7,1.0728571,63,39,0,54.333332,50.5,15
343,2011,4,15,3,8,1,5,1.006,43,57,0,40.333332,43.4,42
343,2011,5,42,6,12,2,7,0.85,15,63,0,33.333332,43.166668,57
343,2011,6,57,6.3333335,26,1,9,0.93333334,42,43,0,38,46.166668,59
343,2011,7,59,5.9,14,1,10,0.858,57,15,0,52.666668,46.5,48
343,2011,8,48,8,24,1,6,0.85,59,42,0,54.666668,44,21
343,2011,9,21,7,12,4,3,0.85,48,57,0,42.666668,40.333332,35
343,2011,10,35,11.666667,24,4,3,0.85,21,59,0,34.666668,43.666668,33
343,2011,11,33,4.125,13,1,8,0.99625,35,48,0,29.666666,42.166668,16
344,2011,1,4,2,2,2,2,5.95,22,0,0,13,13,1
344,2011,2,1,1,1,1,1,5.95,4,0,0,9,9,3
344,2011,3,3,3,3,3,1,5.95,1,22,0,2.6666667,7.5,1
344,2011,4,1,1,1,1,1,5.95,3,4,0,1.6666666,6.2,2
344,2011,5,2,2,2,2,1,5.95,1,1,0,2,5.5,2
344,2011,6,2,2,2,2,1,5.95,2,3,0,1.6666666,2.1666667,14
344,2011,7,14,2,4,1,7,6.7614284,2,1,0,6,3.8333333,4
344,2011,8,4,2,2,2,2,5.95,14,2,0,6.6666665,4.3333335,56
344,2011,9,56,5.090909,16,1,11,5.1227274,4,2,0,24.666666,13.166667,20
344,2011,10,20,2.5,9,1,8,5.04,56,14,0,26.666666,16.333334,69
344,2011,11,69,3.45,7,1,20,4.691167,20,4,0,48.333332,27.5,103
345,2011,1,132,13.2,48,1,10,2.76575,127,0,0,129.5,129.5,97
345,2011,2,97,48.5,96,1,2,6.44,132,0,0,118.666664,118.666664,5
345,2011,3,5,1.6666666,3,1,3,5.95,97,127,0,78,90.25,1
345,2011,4,1,1,1,1,1,5.95,5,132,0,34.333332,72.4,98
345,2011,5,98,49,96,2,2,3.6,1,97,0,34.666668,76.666664,4
345,2011,6,4,2,2,2,2,5.95,98,5,0,34.333332,56.166668,12
345,2011,7,12,2.4,4,2,5,5.95,4,1,0,38,36.166668,2
345,2011,8,2,2,2,2,1,5.95,12,98,0,6,20.333334,7
345,2011,9,7,1.4,2,1,5,4.858,2,4,0,7,20.666666,11
345,2011,10,11,2.2,4,1,5,4.494,7,12,0,6.6666665,22.333334,45
345,2011,11,45,2.368421,7,1,19,4.6089473,11,2,0,21,13.5,23
346,2011,1,13,4.3333335,6,1,3,1.25,22,0,0,17.5,17.5,22
346,2011,2,22,5.5,12,2,4,1.25,13,0,0,19,19,24
346,2011,3,24,12,12,12,2,1.25,22,22,0,19.666666,20.25,21
346,2011,4,21,4.2,12,1,5,1.734,24,13,0,22.333334,20.4,1
346,2011,5,1,1,1,1,1,1.25,21,22,0,15.333333,17.166666,21
346,2011,6,21,7,12,3,3,1.4516667,1,24,0,14.333333,17,16
346,2011,7,16,3.2,6,1,5,1.734,21,21,0,12.666667,17.5,16
346,2011,8,16,4,12,1,4,1.25,16,1,0,17.666666,16.5,25
346,2011,9,25,6.25,12,1,4,1.5525,16,21,0,19,16.666666,34
346,2011,10,34,8.5,26,1,4,1.5525,25,16,0,25,18.833334,487
346,2011,11,487,60.875,432,1,8,1.4725,34,16,0,182,99.833336,1
348,2011,1,235,18.076923,48,2,13,1.4594231,346,0,0,290.5,290.5,70
348,2011,2,70,4.375,20,1,16,1.9684376,235,0,0,217,217,43
348,2011,3,43,3.909091,12,1,11,1.47,70,346,0,116,173.5,32
348,2011,4,32,5.3333335,12,1,6,1.4516667,43,235,0,48.333332,145.2,37
348,2011,5,37,3.3636363,12,1,11,1.965,32,70,0,37.333332,127.166664,17
348,2011,6,17,2.4285715,6,1,7,1.855,37,43,0,28.666666,72.333336,16
348,2011,7,16,3.2,12,1,5,1.492,17,32,0,23.333334,35.833332,38
348,2011,8,38,3.8,18,1,10,1.5928333,16,37,0,23.666666,30.5,76
348,2011,9,76,6.909091,26,1,11,1.6166667,38,17,0,43.333332,36,66
348,2011,10,66,6,36,1,11,1.6177273,76,16,0,60,41.666668,650
348,2011,11,650,38.235294,433,1,17,1.5308039,66,38,0,264,143.83333,12
350,2011,1,20,3.3333333,12,1,6,2.065,19,0,0,19.5,19.5,118
350,2011,2,118,10.727273,72,1,11,1.5077273,20,0,0,52.333332,52.333332,13
350,2011,3,13,2.1666667,3,2,6,1.3508333,118,19,0,50.333332,42.5,45
350,2011,4,45,5.625,24,1,8,1.25,13,20,0,58.666668,43,16
350,2011,5,16,4,13,1,4,2.00625,45,118,0,24.666666,38.5,2
350,2011,6,2,1,1,1,2,1.25,16,13,0,21,35.666668,4
350,2011,7,4,1,1,1,4,1.855,2,45,0,7.3333335,33,16
350,2011,8,16,5.3333335,13,1,3,1.4516667,4,16,0,7.3333335,16,25
350,2011,9,25,3.125,12,1,8,1.70375,16,2,0,15,18,270
350,2011,10,270,24.545454,90,1,11,1.3833333,25,4,0,103.666664,55.5,554
350,2011,11,554,46.166668,439,1,12,1.7027777,270,16,0,283,145.16667,5
353,2011,1,959,43.590908,189,1,22,1.0606629,856,0,0,907.5,907.5,1340
353,2011,2,1340,58.260868,208,1,23,1.1788913,959,0,0,1051.6666,1051.6666,1870
353,2011,3,1870,69.25926,246,2,27,1.0424249,1340,856,0,1389.6666,1256.25,1015
353,2011,4,1015,48.333332,207,9,21,1.0348322,1870,959,0,1408.3334,1208,1260
353,2011,5,1260,52.5,152,1,24,1.0988319,1015,1340,0,1381.6666,1216.6666,1301
353,2011,6,1301,50.03846,212,3,26,1.1221402,1260,1870,0,1192,1290.8334,661
353,2011,7,661,26.44,124,1,25,1.1725421,1301,1015,0,1074,1241.1666,1017
353,2011,8,1017,42.375,146,3,24,1.0697222,661,1260,0,993,1187.3334,1020
353,2011,9,1020,40.8,166,3,25,0.9913438,1017,1301,0,899.3333,1045.6666,794
353,2011,10,794,31.76,132,1,25,1.02052,1020,661,0,943.6667,1008.8333,883
353,2011,11,883,35.32,198,1,25,0.9846638,794,1017,0,899,946,234
356,2011,1,528,37.714287,228,3,14,0.7740476,288,0,0,408,408,760
356,2011,2,760,40,223,2,19,0.9386842,528,0,0,525.3333,525.3333,943
356,2011,3,943,52.38889,237,1,18,0.82562965,760,288,0,743.6667,629.75,664
356,2011,4,664,39.058823,222,2,17,0.9023529,943,528,0,789,636.6,677
